Va;Vb;Vc;phi_Va;phi_Vb;phi_Vc;Ia;Ib;Ic;phi_Ia;phi_Ib;phi_Ic;RF;Factor_Carga;Nodo_Falla;Tipo_Falla
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,5652;7,74474;13,287;-50,1791;-164,256;97,8086;5;1;634;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4854;7,62549;13,2564;-50,6076;-164,786;97,8062;10;1;634;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4459;7,56615;13,2411;-50,824;-165,058;97,8049;20;1;634;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4224;7,53065;13,2319;-50,9545;-165,224;97,804;50;1;634;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;30,8588;97,507;98,8867;-75,9592;164,531;36,3878;0;1;634;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,7559;9,6761;15,9984;-49,9081;-152,141;98,2621;0,5;1;634;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,579;8,52286;14,6175;-50,4594;-157,769;98,1349;1;1;634;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4923;7,99395;13,9229;-50,7467;-161,279;97,9988;2;1;634;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4408;7,69618;13,5049;-50,9229;-163,644;97,8894;5;1;634;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4238;7,60061;13,3654;-50,9822;-164,478;97,8478;10;1;634;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4152;7,55356;13,2956;-51,012;-164,904;97,826;20;1;634;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4101;7,52558;13,2537;-51,0299;-165,162;97,8125;50;1;634;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;99,5129;27,6924;97,1002;-84,2264;159,62;44,9462;0;1;634;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;16,5799;7,9571;15,882;-46,4321;-163,008;101,316;0,5;1;634;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,4774;7,72884;14,544;-48,5085;-164,115;99,8052;1;1;634;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,9374;7,61707;13,8818;-49,7125;-164,711;98,8741;2;1;634;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,6178;7,55082;13,4874;-50,4943;-165,082;98,2497;5;1;634;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,512;7,52889;13,3564;-50,7654;-165,208;98,0297;10;1;634;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4593;7,51794;13,2911;-50,9029;-165,272;97,9174;20;1;634;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4278;7,51139;13,2519;-50,9861;-165,31;97,8492;50;1;634;LLG CA
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;102,171;102,171;102,171;-79,5673;160,433;40,4327;0;1;634;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;10,6566;10,6566;10,6566;-27,1985;-147,199;92,8015;0,5;1;634;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;9,21571;9,21571;9,21571;-30,3807;-150,381;89,6193;1;1;634;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;8,51244;8,51244;8,51244;-32,4954;-152,495;87,5046;2;1;634;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;8,09837;8,09837;8,09837;-33,9804;-153,98;86,0196;5;1;634;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;7,96193;7,96193;7,96193;-34,5165;-154,517;85,4835;10;1;634;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;7,89402;7,89402;7,89402;-34,7928;-154,793;85,2072;20;1;634;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;7,85339;7,85339;7,85339;-34,9613;-154,961;85,0387;50;1;634;LLL ABC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;96,2578;17,966;32,2785;-80,3936;117,119;87,4225;0;1,2;634;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,5781;9,71759;16,9055;-49,043;-167,895;96,87;0,5;1,2;634;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,7321;9,49905;16,7913;-51,1792;-167,176;96,2354;1;1,2;634;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,3254;9,38865;16,7367;-52,3515;-166,816;95,9096;2;1,2;634;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0872;9,32205;16,7047;-53,0898;-166,6;95,7114;5;1,2;634;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0088;9,29979;16,6942;-53,3419;-166,528;95,645;10;1,2;634;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9698;9,28865;16,689;-53,469;-166,492;95,6116;20;1,2;634;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9464;9,28196;16,6858;-53,5457;-166,47;95,5916;50;1,2;634;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;36,1452;94,8893;16,9412;-42,723;159,446;23,7354;0;1,2;634;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8507;11,2733;17,0702;-51,9032;-158,201;94,2019;0,5;1,2;634;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8851;10,2415;16,8791;-52,7515;-161,838;94,8895;1;1,2;634;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9065;9,74947;16,7819;-53,1747;-164,01;95,2338;2;1,2;634;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9208;9,46366;16,7232;-53,4282;-165,443;95,4404;5;1,2;634;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9258;9,37012;16,7035;-53,5126;-165,943;95,5093;10;1,2;634;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9283;9,3237;16,6936;-53,5548;-166,198;95,5438;20;1,2;634;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9299;9,29595;16,6877;-53,5801;-166,352;95,5645;50;1,2;634;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,878;29,1374;94,4376;-105,992;-157,054;40,8078;0;1,2;634;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,3233;9,284;19,0084;-54,3876;-163,025;97,2431;0,5;1,2;634;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,1289;9,27283;17,844;-53,9892;-164,735;96,518;1;1,2;634;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0304;9,27317;17,2631;-53,7923;-165,595;96,0777;2;1,2;634;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9708;9,27529;16,9153;-53,6749;-166,111;95,7855;5;1,2;634;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9509;9,27632;16,7995;-53,6359;-166,284;95,6832;10;1,2;634;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9409;9,27689;16,7416;-53,6164;-166,37;95,631;20;1,2;634;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9349;9,27725;16,7069;-53,6047;-166,421;95,5994;50;1,2;634;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;94,9911;84,1261;15,8452;-53,574;133,823;83,3031;0;1,2;634;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,8445;14,2019;16,8628;-40,2601;-163,765;95,1308;0,5;1,2;634;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,7021;11,7489;16,7759;-46,4455;-164,455;95,3608;1;1,2;634;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,265;10,5137;16,7304;-49,9136;-165,232;95,4712;2;1,2;634;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0516;9,77174;16,7026;-52,1003;-165,901;95,5358;5;1,2;634;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,989;9,52455;16,6932;-52,845;-166,167;95,5571;10;1,2;634;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9594;9,40101;16,6885;-53,2201;-166,308;95,5677;20;1,2;634;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9422;9,3269;16,6856;-53,446;-166,396;95,574;50;1,2;634;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8528;93,6359;83,602;-44,7696;-173,617;15,9562;0;1,2;634;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,7612;12,4265;21,651;-53,4971;-143,642;91,4768;0,5;1,2;634;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8449;10,5911;19,1959;-53,5552;-153,016;93,4722;1;1,2;634;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8877;9,85102;17,9466;-53,5782;-159,205;94,5093;2;1,2;634;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9136;9,48442;17,1905;-53,59;-163,433;95,1465;5;1,2;634;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9222;9,37701;16,9374;-53,5935;-164,925;95,3616;10;1,2;634;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9266;9,32625;16,8106;-53,5953;-165,685;95,4698;20;1,2;634;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9292;9,29676;16,7345;-53,5963;-166,147;95,5348;50;1,2;634;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;86,1248;9,3079;91,9278;-106,718;-160,532;68,594;0;1,2;634;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;22,508;9,22226;20,5;-51,9644;-166,351;103,848;0,5;1,2;634;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,229;9,2494;18,522;-52,4928;-166,408;100,345;1;1,2;634;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,0811;9,26334;17,5807;-52,9587;-166,433;98,1401;2;1,2;634;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,3911;9,27181;17,0365;-53,3188;-166,447;96,6484;5;1,2;634;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,161;9,27465;16,8591;-53,4539;-166,452;96,1211;10;1,2;634;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,046;9,27608;16,7711;-53,5244;-166,454;95,8517;20;1,2;634;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9769;9,27693;16,7186;-53,5677;-166,455;95,6881;50;1,2;634;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;99,0357;98,9472;30,7514;-75,5372;155,758;47,2293;0;1,2;634;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,5473;11,6669;17,2833;-47,496;-159,723;95,4873;0,5;1,2;634;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,6994;10,451;16,9845;-50,3688;-162,596;95,5447;1;1,2;634;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,3044;9,85758;16,8343;-51,9377;-164,383;95,5646;2;1,2;634;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0776;9,50772;16,744;-52,9224;-165,589;95,5735;5;1,2;634;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0038;9,39229;16,7139;-53,2579;-166,016;95,576;10;1,2;634;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9672;9,33481;16,6988;-53,427;-166,234;95,5772;20;1,2;634;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9454;9,30041;16,6898;-53,5288;-166,367;95,5778;50;1,2;634;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;32,7869;97,9039;99,0186;-74,3766;164,469;36,7497;0;1,2;634;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,2357;11,3637;19,3728;-52,7273;-155,456;95,9859;0,5;1,2;634;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0812;10,2609;18,0336;-53,1524;-160,292;95,8598;1;1,2;634;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0055;9,75157;17,3599;-53,3723;-163,192;95,7409;2;1,2;634;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9606;9,46251;16,9545;-53,5065;-165,105;95,6489;5;1,2;634;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9458;9,36921;16,8191;-53,5516;-165,773;95,6146;10;1,2;634;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9383;9,32315;16,7515;-53,5743;-166,112;95,5967;20;1,2;634;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9339;9,29571;16,7108;-53,5879;-166,318;95,5857;50;1,2;634;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;99,7251;28,5046;97,4379;-84,0632;160,879;45,0138;0;1,2;634;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,9417;9,70994;19,2425;-49,8678;-164,607;98,3362;0,5;1,2;634;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,9229;9,49089;17,9553;-51,5834;-165,493;97,121;1;1,2;634;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,423;9,38345;17,3171;-52,5503;-165,965;96,3949;2;1,2;634;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,1268;9,3197;16,9364;-53,1684;-166,257;95,9164;5;1,2;634;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0287;9,29857;16,81;-53,381;-166,356;95,7493;10;1,2;634;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9797;9,28803;16,7468;-53,4885;-166,406;95,6643;20;1,2;634;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9504;9,28171;16,709;-53,5535;-166,436;95,6128;50;1,2;634;LLG CA
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;102,268;102,268;102,268;-79,5338;160,466;40,4662;0;1,2;634;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;12,3095;12,3095;12,3095;-29,4296;-149,43;90,5704;0,5;1,2;634;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;10,907;10,907;10,907;-32,2165;-152,216;87,7835;1;1,2;634;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;10,2211;10,2211;10,2211;-33,9941;-153,994;86,0059;2;1,2;634;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;9,81631;9,81631;9,81631;-35,2122;-155,212;84,7878;5;1,2;634;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;9,68268;9,68268;9,68268;-35,6463;-155,646;84,3537;10;1,2;634;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;9,61614;9,61614;9,61614;-35,869;-155,869;84,131;20;1,2;634;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;9,5763;9,5763;9,5763;-36,0044;-156,004;83,9956;50;1,2;634;LLL ABC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;97,7701;12,9966;21,981;-79,614;117,017;91,415;0;0,8;645;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;85,896;13,2718;20,3208;-59,6629;139,166;103,105;0,5;0,8;645;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;70,8926;12,3664;17,9703;-46,9221;153,936;109,252;1;0,8;645;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;50,2198;10,5366;14,8064;-34,9592;169,523;112,337;2;0,8;645;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;28,4079;8,17925;11,879;-28,8784;-176,136;109,16;5;0,8;645;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;19,5819;7,09311;10,9179;-31,6009;-170,408;105,453;10;0,8;645;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,1714;6,49295;10,5016;-36,891;-167,384;102,865;20;0,8;645;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,6861;6,11572;10,2841;-42,897;-165,523;101,068;50;0,8;645;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;24,2192;96,8554;11,6182;-37,7272;160,374;19,7181;0;0,8;645;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;21,135;84,4631;13,8017;-27,4025;-178,726;41,943;0,5;0,8;645;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;17,9227;68,986;14,1527;-23,3146;-164,896;56,9359;1;0,8;645;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,2237;47,5395;13,4908;-24,6505;-151,01;72,891;2;0,8;645;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,6574;24,6879;11,9781;-34,8034;-141,366;87,621;5;0,8;645;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,1974;15,2335;11,1562;-41,3156;-141,722;93,494;10;0,8;645;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,1272;10,3619;10,678;-45,0199;-146,389;96,588;20;0,8;645;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,1454;7,54763;10,3697;-47,3067;-154,086;98,4885;50;0,8;645;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;100,077;93,1937;9,72286;-51,1163;132,958;85,9577;0;0,8;645;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;93,7908;87,9247;10,1994;-40,6771;144,589;87,0232;0,5;0,8;645;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;85,4676;80,6027;10,5209;-32,1111;154,332;88,6056;1;0,8;645;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;69,0959;65,8167;10,7954;-20,4151;168,332;91,5885;2;0,8;645;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;40,9778;39,6735;10,7424;-8,54094;-173,344;95,9697;5;0,8;645;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;25,4815;24,5446;10,5334;-9,14366;-164,927;97,9534;10;0,8;645;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;17,1765;15,5648;10,3664;-17,8199;-161,323;98,9198;20;0,8;645;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,9382;9,79724;10,2449;-32,2535;-160,93;99,4506;50;0,8;645;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;105,099;105,136;19,7701;-72,4361;154,243;51,7837;0;0,8;645;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;91,3257;90,773;20,3601;-53,1439;175,703;68,012;0,5;0,8;645;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;75,0954;73,5619;19,1828;-40,885;-170,327;78,8921;1;0,8;645;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;52,9594;50,3689;16,6246;-29,3641;-156,396;89,5529;2;0,8;645;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;29,4773;26,0991;13,3008;-23,9192;-146,299;97,2146;5;0,8;645;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;19,9578;16,0752;11,8031;-27,5819;-145,726;99,0873;10;0,8;645;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,2568;10,8572;10,9935;-34,1361;-149,132;99,6324;20;0,8;645;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,6774;7,77761;10,4933;-41,5477;-155,385;99,7736;50;0,8;645;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;98,2678;12,8351;24,0474;-79,5904;123,351;89,6153;0;1;645;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;86,6633;13,7145;22,5922;-60,2156;144,164;99,5518;0,5;1;645;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;71,9351;13,184;20,4179;-48,1238;157,925;104,574;1;1;645;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;51,7622;11,7152;17,5053;-37,2523;172,186;106,87;2;1;645;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;30,6794;9,64271;14,8392;-32,8553;-175,136;104,368;5;1;645;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;22,2783;8,65285;13,9561;-36,2426;-170,291;101,719;10;1;645;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;18,1378;8,09872;13,5641;-41,2925;-167,813;99,9219;20;1;645;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,818;7,74805;13,3536;-46,3932;-166,324;98,6885;50;1;645;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;26,9162;97,0649;12,5554;-41,341;160,422;33,2638;0;1;645;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;23,7508;84,8622;15,6507;-32,74;-178,955;50,6969;0,5;1;645;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;20,5686;69,5546;16,5086;-29,8678;-165,455;63,1322;1;1;645;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,062;48,3696;16,2508;-31,9086;-152,163;76,4197;2;1;645;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,7801;25,844;14,9685;-40,4724;-143,688;88,4143;5;1;645;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,3981;16,577;14,1978;-45,4383;-144,934;93,0339;10;1;645;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,3475;11,8471;13,7371;-48,2034;-149,948;95,4101;20;1;645;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,3694;9,13898;13,4363;-49,9044;-157,047;96,8456;50;1;645;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;101,127;92,4984;12,6022;-51,8221;133,621;84,0492;0;1;645;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;94,6406;87,3571;13,2284;-41,7174;145,245;85,1021;0,5;1;645;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;86,1756;80,1773;13,6496;-33,5441;154,915;86,6779;1;1;645;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;69,7604;65,7287;14,0106;-22,686;168,686;89,6393;2;1;645;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;42,1048;40,3233;13,9572;-12,9191;-173,578;93,9793;5;1;645;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;27,2629;25,6452;13,6992;-15,5008;-165,689;95,9573;10;1;645;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;19,6264;16,928;13,4908;-25,0707;-162,552;96,9314;20;1;645;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,9193;11,3294;13,3384;-38,0429;-162,458;97,4725;50;1;645;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;105,638;105,094;21,503;-72,5655;154,411;54,3092;0;1;645;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;91,8936;90,9155;22,6718;-53,9004;175,727;68,8103;0,5;1;645;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;75,8872;73,8776;21,8047;-42,3464;-170,565;78,6352;1;1;645;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;54,2766;51,0051;19,4929;-31,9887;-157,165;88,2374;2;1;645;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;31,6027;27,1726;16,3146;-28,3766;-148,137;95,147;5;1;645;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;22,5723;17,3822;14,8522;-32,8093;-148,391;96,9173;10;1;645;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;18,1896;12,3225;14,0554;-39,0717;-152,193;97,5072;20;1;645;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,8028;9,35754;13,5609;-45,356;-158,06;97,7257;50;1;645;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;98,8318;12,9018;26,3638;-79,5924;130,323;87,6634;0;1,2;645;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;87,4581;14,3527;25,1592;-60,8674;149,134;95,9924;0,5;1,2;645;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;73,0019;14,1673;23,2064;-49,492;161,609;100,091;1;1,2;645;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;53,3799;13,0292;20,5858;-39,785;174,365;101,899;2;1,2;645;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;33,1494;11,2251;18,1882;-36,9884;-174,598;100,107;5;1,2;645;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;25,236;10,3303;17,3797;-40,815;-170,511;98,2628;10;1,2;645;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,3881;9,82315;17,0117;-45,5254;-168,464;97,0274;20;1,2;645;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,2424;9,50025;16,8093;-49,8689;-167,252;96,1832;50;1,2;645;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;29,8792;97,2946;14,5196;-45,0991;160,469;44,9424;0;1,2;645;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;26,6721;85,2837;18,2403;-37,9648;-179,209;57,558;0,5;1,2;645;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;23,5595;70,1527;19,4615;-35,9971;-166,062;67,5573;1;1,2;645;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,2649;49,2507;19,4893;-38,3085;-153,393;78,4587;2;1,2;645;L C
